,A,AG,AL,AU,BU,C,CF,CS,CU,FG,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,PTA,PVC,RB,RM,RU,SN,SR,Y,ZC,ZN
2014/12/14 0:00,-0.023052175,-0.021882612,-0.194611011,0.046658407,,0.397014948,3.225961538,,-0.531369594,0.136189481,-0.391399714,0.200801374,-0.210772834,-0.513021225,-0.929487179,0.112041885,2.379166667,0.58905173,6.674657416,-0.342327063,-0.078982421,,-0.613657933,,-0.249193802,,-0.162622892,0.086788814,3.225961538,0.196354167,0.419078563,-0.278397593
2014/12/15 0:00,-0.045880139,-0.025448611,-0.194496673,0.048759567,,0.501439568,3.461538462,,-0.523159881,0.136189481,-0.391399714,0.200801374,-0.210772834,-0.513021225,-0.929487179,0.061734566,2.379166667,0.58862829,6.674588451,-0.365068352,-0.07965685,,-0.616546317,,-0.249193802,,-0.096238838,0.084378014,3.461538462,0.183854167,0.406897399,-0.2802169
2014/12/16 0:00,-0.003314283,-0.026826804,-0.195629438,0.036030948,,0.413325571,3.54589372,,-0.484090746,0.136189481,-0.391399714,0.200801374,-0.210772834,-0.513021225,-0.929487179,0.061734566,2.379166667,0.586714913,6.674588451,-0.384306788,-0.077805069,,-0.652490648,,-0.249193802,,-0.104186952,0.181774115,3.54589372,0.149390244,0.4174363,-0.278832606
2014/12/17 0:00,-0.036602571,-0.027207627,-0.201013304,0.029866843,,0.413325571,3.584541063,,-0.490924033,0.136189481,-0.391399714,0.200801374,-0.210772834,-0.513021225,-0.929487179,0.061734566,2.379166667,0.592059542,6.673857422,-0.388791986,-0.075780775,,-0.686758264,,-0.249193802,,-0.122761485,0.181774115,3.584541063,0.148882114,0.420489706,-0.277690413
2014/12/18 0:00,-0.063620456,-0.028776209,-0.198514065,0.030201725,,0.415605185,4.019323671,,-0.49113549,0.136189481,-0.391399714,0.200801374,-0.210772834,-0.513021225,-0.929487179,0.061734566,2.5375,0.593451024,6.673167771,-0.388791986,-0.071888299,,-0.702851241,,-0.249193802,,-0.096690573,0.193927522,4.019323671,0.150406504,0.378708836,-0.281067384
2014/12/19 0:00,-0.04774657,-0.03225531,-0.210009758,0.02932953,,0.415605185,3.966981132,,-0.492543445,0.13549286,-0.393822689,0.176531196,-0.284041485,-0.499021526,-0.929487179,0.061734566,2.612765957,0.594590781,6.673167771,-0.376059005,-0.072137786,,-0.719251803,,-0.249252792,,-0.096840307,0.19294809,3.966981132,0.152947154,0.361974993,-0.282807945
2014/12/20 0:00,-0.058392907,-0.037654444,-0.209820242,0.02932953,,0.415605185,3.966981132,,-0.48449912,0.128027682,-0.390589744,0.160325167,-0.281879195,-0.502169035,-0.929487179,0.061734566,2.612765957,0.590700075,6.673167771,-0.375965708,-0.068553976,,-0.73694517,,-0.259359845,,-0.103348877,0.190034196,3.966981132,0.172004132,0.394225712,-0.278359032
2014/12/21 0:00,-0.070508303,-0.037654444,-0.209820242,0.02932953,,0.415605185,3.966981132,,-0.48449912,0.128027682,-0.390589744,0.160325167,-0.281879195,-0.502169035,-0.929487179,0.253686578,2.612765957,0.590700075,6.866269888,-0.375965708,-0.068553976,,-0.73694517,,-0.259359845,,-0.103348877,0.190034196,3.966981132,0.172004132,0.352343214,-0.278359032
2014/12/22 0:00,-0.056941598,-0.035690524,-0.212452534,0.026937284,,0.44716907,4.136792453,,-0.487761804,0.128027682,-0.390589744,0.160325167,-0.281879195,-0.502169035,-0.929487179,-0.005748266,2.612765957,0.596940691,0.597089167,-0.375965708,-0.07227196,,-0.739490862,,-0.259359845,,-0.095803306,0.185148999,4.136792453,0.140495868,0.363200269,-0.279114588
2014/12/23 0:00,-0.112090453,-0.04161799,-0.213465368,0.025970043,,0.356761449,4.226415094,,-0.47027177,0.128027682,-0.390589744,0.160325167,-0.281879195,-0.502169035,-0.929487179,-0.005748266,2.612765957,0.598204028,0.596837098,-0.375872383,-0.073013171,,-0.747812075,,-0.259359845,,-0.08254857,0.189520078,4.226415094,0.158638743,0.36293136,-0.276530489
2014/12/24 0:00,-0.070220464,-0.038168722,-0.21754732,0.02859629,,0.357672226,4.257009346,,-0.459167548,0.128027682,-0.390589744,0.160325167,-0.281879195,-0.502169035,-0.929487179,-0.005748266,2.612765957,0.590967172,0.595319084,-0.375872383,-0.071223556,,-0.772096124,,-0.259359845,,-0.103176578,0.213893053,4.257009346,0.172877847,0.347980152,-0.256928279
2014/12/25 0:00,-0.036179635,-0.036905315,-0.217834184,0.029029602,,0.357672226,4.551724138,,-0.457260529,0.128027682,-0.390589744,0.160325167,-0.281879195,-0.502169035,-0.929487179,-0.005748266,2.259574468,0.590967172,0.595291076,-0.375872383,-0.075112685,,-0.772943556,,-0.259359845,,-0.109227716,0.213893053,4.551724138,0.171664943,0.34622021,-0.259404734
2014/12/26 0:00,-0.01166776,-0.03198245,-0.21809835,0.027778453,,0.358658626,4.53,,-0.456546957,0.123875433,-0.393153846,0.135711866,-0.33557047,-0.483919222,-0.929487179,-0.005748266,2.259574468,0.590967172,0.595039008,-0.372931206,-0.076749849,,-0.776647328,,-0.244267701,,-0.129684662,0.213893053,4.53,0.167528438,0.339023238,-0.259479668
2014/12/27 0:00,0.011764937,-0.034221243,-0.217113979,0.026687771,,0.358658626,4.53,,-0.454811732,0.123875433,-0.384825328,0.13507109,-0.331081081,-0.47845805,-0.929487179,-0.005748266,2.139344262,0.58941627,0.595039008,-0.357821115,-0.075152668,,-0.788373699,,-0.262773446,39,-0.140189202,0.213893053,4.53,0.166925065,0.329622309,-0.267967251
2014/12/28 0:00,0.051389648,-0.034221243,-0.217113979,0.026687771,,0.358658626,4.53,,-0.454811732,0.123875433,-0.384825328,0.13507109,-0.331081081,-0.47845805,-0.929487179,0.029335976,2.139344262,0.58941627,0.582435572,-0.357821115,-0.075152668,,-0.788373699,,-0.262773446,39,-0.140189202,0.213893053,4.53,0.166925065,0.32697663,-0.267967251
2014/12/29 0:00,0.091341396,-0.034121597,-0.218961063,0.018420402,,0.339384354,4.695,,-0.454942597,0.123875433,-0.384825328,0.13507109,-0.331081081,-0.47845805,-0.929487179,-0.139947002,2.139344262,0.589137751,0.556914295,-0.357821115,-0.075682034,,-0.788373699,,-0.262773446,39,-0.155684228,0.211394303,4.695,0.15245478,0.31556699,-0.270302742
2014/12/30 0:00,0.120820371,-0.044174555,-0.220103737,0.017616834,,0.262468434,4.964646465,,-0.447094565,0.123875433,-0.384825328,0.13507109,-0.331081081,-0.47845805,-0.929487179,-0.139947002,2.139344262,0.579425947,0.555536108,-0.335835577,-0.079363982,,-0.797143875,,-0.262773446,,-0.122353699,0.205102551,4.964646465,0.103534045,0.307238896,-0.264321595
2014/12/31 0:00,0.08742022,-0.043947831,-0.220616926,0.009315996,,0.262468434,5.111111111,,-0.42903154,0.110807114,-0.384825328,0.13507109,-0.331081081,-0.47845805,-0.929487179,-0.139947002,2.139344262,0.57909462,0.555536108,-0.313768571,-0.084174315,,-0.810348006,,-0.262773446,,-0.052425164,0.243675787,5.111111111,0.108127797,0.314179837,-0.300499626
2015/1/1 0:00,0.08742022,-0.043947831,-0.220616926,0.009315996,,0.262468434,5.111111111,,-0.42903154,0.110807114,-0.384825328,0.13507109,-0.331081081,-0.47845805,-0.929487179,-0.139947002,2.209016393,0.57909462,0.555536108,-0.313768571,-0.084174315,,-0.810348006,,-0.262773446,,-0.052425164,0.243675787,5.111111111,0.108127797,0.30550795,-0.300499626
2015/1/2 0:00,0.077110302,-0.05047698,-0.22063183,0.009311909,,0.262468434,5.14213198,,-0.428594665,0.112175103,-0.370347266,0.108553374,-0.331081081,-0.47845805,-0.929487179,-0.139947002,2.46460177,0.586809858,0.555536108,-0.313768571,-0.083533625,,-0.813405592,,-0.202596321,,-0.052349316,0.25621118,5.14213198,0.106400665,0.278063382,-0.300086609
2015/1/3 0:00,0.066994046,-0.052551423,-0.221757094,0.009382054,,0.262468434,5.14213198,,-0.418618011,0.109897611,-0.372825186,0.100111982,-0.31010453,-0.459247649,-0.967741935,-0.139947002,2.46460177,0.591447838,0.554235897,-0.338610467,-0.088040583,,-0.841341148,,-0.221483206,,-0.084306598,0.250386399,5.14213198,0.105252232,0.266195752,-0.297825174
2015/1/4 0:00,0.101811656,-0.052551423,-0.221757094,0.009382054,,0.262468434,5.14213198,,-0.418618011,0.109897611,-0.372825186,0.100111982,-0.331010453,-0.50862069,-0.967741935,-0.014905598,2.46460177,0.591447838,0.548727757,-0.338610467,-0.088040583,,-0.841341148,,-0.221483206,,-0.084306598,0.250386399,5.14213198,0.105252232,0.263052194,-0.297825174
2015/1/5 0:00,0.073205849,-0.052054007,-0.222002726,0.009382054,,0.246995073,5.360406091,,-0.413118601,0.109897611,-0.372825186,0.100111982,-0.331010453,-0.50862069,-0.967741935,-0.063307087,2.46460177,0.590895491,0.739358313,-0.338610467,-0.088984847,,-0.841341148,,-0.221483206,,-0.077345502,0.247810407,5.360406091,0.070998547,0.26034323,-0.301733667
2015/1/6 0:00,0.041149228,-0.062483504,-0.223512784,0.015328653,,0.254115876,5.45177665,,-0.40729855,0.109897611,-0.372825186,0.100111982,-0.331010453,-0.50862069,-0.967741935,-0.063307087,2.46460177,0.592175173,0.739358313,-0.326804427,-0.097887392,,-0.858328905,,-0.221483206,,-0.094161246,0.254272398,5.45177665,0.069543121,0.247546541,-0.300520044
2015/1/7 0:00,0.027351573,-0.059479492,-0.225167551,0.016557663,,0.258750975,5.467005076,,-0.402226456,0.109897611,-0.372825186,0.100111982,-0.331010453,-0.50862069,-0.967741935,-0.063307087,2.46460177,0.594835918,0.739358313,-0.33106267,-0.099782104,,-0.857209801,,-0.221483206,,-0.097931553,0.246272494,5.467005076,0.067987346,0.218999814,-0.301495925
2015/1/8 0:00,0.012411185,-0.069473656,-0.226792288,0.023453521,,0.260161134,5.533333333,,-0.398846238,0.109897611,-0.372825186,0.100111982,-0.331010453,-0.50862069,-0.976539589,-0.063307087,2.424778761,0.59564867,0.739358313,-0.33106267,-0.098166138,,-0.864181031,-0.6,-0.221483206,,-0.106134009,0.27248954,5.533333333,0.07206596,0.21052018,-0.302757777
2015/1/9 0:00,0.052085386,-0.06291217,-0.227667669,0.03191505,,0.258645639,5.564102564,,-0.36827865,0.111262799,-0.370080779,0.105263158,-0.283972125,-0.449059561,-0.939262473,-0.063307087,2.40969163,0.589059342,0.738014365,-0.300554691,-0.102186044,,-0.883702097,-0.76,-0.215866681,,-0.102201605,0.262747138,5.564102564,0.073109638,0.181234622,-0.302874179
2015/1/10 0:00,0.059249341,-0.068131992,-0.226725038,0.023099393,,0.260626726,5.564102564,,-0.360108224,0.104852392,-0.364735372,0.079396325,-0.278947368,-0.438498403,-0.945205479,-0.063307087,2.40969163,0.585164143,0.739046332,-0.321869988,-0.101334201,,-0.884152094,-0.76,-0.25396379,,-0.112203291,0.25621118,5.564102564,0.076480134,0.172674496,-0.299407016
2015/1/11 0:00,0.095888563,-0.068131992,-0.226725038,0.023099393,,0.260626726,5.564102564,,-0.360108224,0.104852392,-0.364735372,0.079396325,-0.278947368,-0.438498403,-0.945205479,0.024251969,2.40969163,0.585164143,0.728222549,-0.321869988,-0.101334201,,-0.884152094,-0.76,-0.25396379,,-0.112203291,0.25621118,5.564102564,0.076480134,0.171365017,-0.299407016
2015/1/12 0:00,0.07773622,-0.063337458,-0.228749414,0.023099393,,0.174914756,5.579487179,,-0.356309231,0.104852392,-0.364735372,0.079396325,-0.278947368,-0.438498403,-0.945205479,0.080039854,2.40969163,0.583514696,0.667724727,-0.34281536,-0.104551105,,-0.881540628,-0.76,-0.25396379,,-0.084607543,0.253623188,5.579487179,0.051876669,0.150873484,-0.301767048
2015/1/13 0:00,0.114984244,-0.063771377,-0.229266785,0.018997095,,0.11657988,5.683937824,,-0.325062768,0.104852392,-0.364735372,0.079396325,-0.278947368,-0.438498403,-0.949640288,0.080039854,2.40969163,0.591588699,0.667405669,-0.385383423,-0.119565746,,-0.842004353,0.741935484,-0.25396379,,-0.076177484,0.256237006,5.683937824,0.040463031,0.150832079,-0.301957352
2015/1/14 0:00,0.090182926,-0.054570919,-0.233486791,0.018997095,,0.11657988,5.67357513,,-0.288240976,0.104852392,-0.364735372,0.079396325,-0.278947368,-0.438498403,-0.962962963,0.080039854,2.40969163,0.60047748,0.666839197,-0.385383423,-0.118448038,,-0.832733789,0.741935484,-0.25396379,,-0.115789474,0.261458333,5.67357513,0.037796751,0.145697015,-0.301603711
2015/1/15 0:00,0.127737438,-0.054410918,-0.233871611,0.018997115,,0.11657988,5.720207254,,-0.264685366,0.104852392,-0.364735372,0.079396325,-0.278947368,-0.438498403,-0.892300425,0.080039854,2.251101322,0.597296678,0.667100309,-0.385383423,-0.12020641,,-0.811693407,0.935483871,-0.25396379,,-0.120948202,0.264091858,5.720207254,0.036234902,0.113176701,-0.300354467
2015/1/16 0:00,0.121470895,-0.060016851,-0.240857877,0.018993012,,0.11657988,5.74611399,,-0.290514836,0.107906345,-0.364056503,0.081692913,-0.295789474,-0.446086262,-0.634413727,0.080039854,2.251101322,0.602007303,0.666966039,-0.379638917,-0.122714709,,-0.804200132,1.477419355,-0.211741958,,-0.149585364,0.270724029,5.74611399,0.029390383,0.106825424,-0.301539428
2015/1/17 0:00,0.10801485,-0.061745404,-0.239762182,0.018993012,,0.11657988,5.74611399,,-0.289037799,0.100067385,-0.362808707,0.029347487,-0.311019567,-0.448552799,-0.50130039,0.080039854,1.871595331,0.606915776,0.667398876,-0.402782654,-0.115269646,,-0.794107206,2.657142857,-0.277839509,,-0.164604191,0.278775079,5.74611399,0.027256711,0.091551738,-0.298481828
2015/1/18 0:00,0.145416837,-0.061745404,-0.239762182,0.018993012,,0.11657988,5.74611399,,-0.289037799,0.100067385,-0.362808707,0.029347487,-0.311019567,-0.448552799,-0.50130039,0.215044836,1.871595331,0.606915776,0.368943977,-0.402782654,-0.115269646,,-0.794107206,2.657142857,-0.277839509,,-0.164604191,0.278775079,5.74611399,0.027256711,0.110773897,-0.298481828
2015/1/19 0:00,0.134739893,-0.061577082,-0.241214412,0.018993012,,0.119548631,5.720207254,,-0.263298401,0.100067385,-0.362808707,0.029347487,-0.311019567,-0.448552799,-0.50130039,0.215852443,1.871595331,0.604542941,0.319637817,-0.402782654,-0.117215275,,-0.783546326,2.657142857,-0.277839509,,-0.173310118,0.278775079,5.720207254,0.004974609,0.117329628,-0.301575002
2015/1/20 0:00,0.174548157,-0.058395625,-0.241916421,0.018993012,,0.06335685,5.606217617,,-0.246904965,0.100067385,-0.362808707,0.029347487,-0.311019567,-0.448552799,-0.191780822,0.215852443,1.871595331,0.600151571,0.31901363,-0.420090351,-0.115777123,,-0.777946429,767,-0.277839509,,-0.180597661,0.274551214,5.606217617,-0.005274748,0.116331241,-0.301060537
2015/1/21 0:00,0.161736469,-0.053977889,-0.24198616,0.018583703,,0.06335685,5.357512953,,-0.244260742,0.100067385,-0.362808707,0.029347487,-0.311019567,-0.448552799,1.835,0.215852443,1.871595331,0.610093854,0.31901363,-0.416539246,-0.117840871,,-0.768086887,182,-0.277839509,,-0.196495774,0.260252366,5.357512953,-0.04280557,0.121089796,-0.300911873
2015/1/22 0:00,0.149453803,-0.05211777,-0.243409517,0.020108906,,0.06335685,5.419689119,,-0.231051561,0.100067385,-0.362808707,0.029347487,-0.311019567,-0.448552799,,0.215852443,1.871595331,0.618112773,0.31901363,-0.416539246,-0.11599973,,-0.768053933,182,-0.277839509,,-0.196300863,0.293196544,5.419689119,-0.041194645,0.119507148,-0.303586716
2015/1/23 0:00,0.15483642,-0.048787506,-0.244085911,0.021008472,,0.06335685,5.435233161,,-0.20508441,0.103773585,-0.354907911,0.022166719,-0.326124271,-0.472725827,,0.215852443,1.816793893,0.618372125,0.318797812,-0.413735984,-0.113968963,,-0.756828908,,-0.244955473,,-0.197932689,0.307524537,5.435233161,-0.044238683,0.112690721,-0.30671737
2015/1/24 0:00,0.159880653,-0.057324953,-0.24307817,0.068653762,,0.06335685,5.435233161,,-0.205418165,0.081902246,-0.365220749,0.00101916,-0.303900709,-0.467817014,,0.215852443,1.816793893,0.603028443,0.318797812,-0.413735984,-0.112142186,,-0.7488182,,-0.317694311,,-0.18788936,0.317582418,5.435233161,-0.045711351,0.100400106,-0.310045374
2015/1/25 0:00,0.139993769,-0.057324953,-0.24307817,0.068653762,,0.06335685,5.435233161,,-0.205418165,0.081902246,-0.365220749,0.00101916,-0.303900709,-0.467817014,,0.347125291,1.816793893,0.603028443,0.088592916,-0.413735984,-0.112142186,,-0.7488182,,-0.317694311,,-0.18788936,0.317582418,5.435233161,-0.045711351,0.072730169,-0.310045374
2015/1/26 0:00,0.126514174,-0.056073055,-0.244105195,0.069418331,,0.071816085,5.471502591,,-0.203879974,0.081902246,-0.365220749,0.00101916,-0.303900709,-0.467817014,,0.347125291,1.816793893,0.607984903,0.088520977,-0.413608563,-0.112320847,,-0.732437135,,-0.317694311,,-0.18788936,0.313186813,5.471502591,-0.066255778,0.092145917,-0.313316713
2015/1/27 0:00,0.102253336,-0.057018688,-0.244353031,0.069496484,,0.042422431,5.525773196,,-0.199567237,0.081902246,-0.365220749,0.00101916,-0.303900709,-0.467817014,,0.347125291,1.816793893,0.605929797,0.088520977,-0.411527353,-0.118527769,,-0.712182391,,-0.317694311,,-0.189336979,0.318808605,5.525773196,-0.067693888,0.074349945,-0.31409939
2015/1/28 0:00,0.095910189,-0.060236207,-0.244630268,0.117537772,,0.042422431,5.479381443,,-0.183086813,0.081902246,-0.365220749,0.00101916,-0.303900709,-0.467817014,,0.347125291,1.816793893,0.603273701,0.088520977,-0.411527353,-0.117139019,,-0.702208284,,-0.317694311,,-0.190644581,0.332397529,5.479381443,-0.067693888,0.034303661,-0.315475133
2015/1/29 0:00,0.089079738,-0.062361655,-0.246702558,0.117537772,,0.042422431,5.737113402,,-0.16991922,0.074098361,-0.365220749,0.00101916,-0.306360424,-0.467817014,,0.347125291,1.709923664,0.609343801,0.088492201,-0.411527353,-0.118434413,,-0.69247354,,-0.317694311,,-0.191146382,0.339356296,5.737113402,-0.067693888,0.032672056,-0.316224895
2015/1/30 0:00,0.087826444,-0.060509818,-0.247559242,0.11751082,,0.042422431,5.850515464,,-0.166062968,0.075737705,-0.356751191,0.016816143,-0.327915194,-0.467897271,,0.347125291,1.699619772,0.598092367,0.088420262,-0.44219334,-0.117044509,,-0.669639357,,-0.296462302,,-0.189286379,0.329206528,5.850515464,-0.067693888,0.034711038,-0.316514411
2015/1/31 0:00,0.087826444,-0.058514892,-0.246374504,0.117485722,,0.042422431,5.850515464,,-0.161570853,0.075737705,-0.356751191,0.016816143,-0.327915194,-0.467897271,,0.347125291,1.699619772,0.5991716,0.088420262,-0.44219334,-0.115471499,,-0.669639357,,-0.296462302,,-0.189286379,0.329206528,5.850515464,-0.067693888,0.034868983,-0.315044528
2015/2/1 0:00,0.045427514,-0.058514892,-0.246374504,0.117485722,,0.042422431,5.850515464,,-0.161570853,0.075737705,-0.356751191,0.016816143,-0.327915194,-0.467897271,,0.383848455,1.699619772,0.5991716,-0.026682186,-0.44219334,-0.115471499,,-0.669639357,,-0.296462302,,-0.189286379,0.329206528,5.850515464,-0.067693888,0.025039079,-0.315044528
2015/2/2 0:00,0.060736498,-0.057723655,-0.247925344,0.119731648,,0.064361758,5.907216495,,-0.156732793,0.075737705,-0.356751191,0.016816143,-0.327915194,-0.467897271,,0.383848455,1.699619772,0.594421809,-0.026682186,-0.44219334,-0.11618411,,-0.643538482,,-0.296462302,,-0.192386385,0.332583005,5.907216495,-0.087724705,0.019575941,-0.318029519
2015/2/3 0:00,0.070637519,-0.057643154,-0.248308766,0.131483225,,0.022307858,5.984536082,,-0.154219997,0.075737705,-0.356751191,0.016816143,-0.327915194,-0.467897271,,0.383848455,1.699619772,0.596147339,-0.026682186,-0.471712538,-0.117808473,,-0.640304456,,-0.296462302,,-0.210366421,0.331833521,5.984536082,-0.082845403,0.01536737,-0.317903582
2015/2/4 0:00,0.062553774,-0.055617228,-0.248156556,0.13648476,,0.022307858,6.041237113,,-0.14795916,0.075737705,-0.356751191,0.016816143,-0.327915194,-0.467897271,,0.383848455,1.699619772,0.597716194,-0.026164225,-0.471712538,-0.116590744,,-0.589997387,,-0.296462302,,-0.210366421,0.331833521,6.041237113,-0.082845403,0.001362536,-0.316991708
2015/2/5 0:00,0.061927127,-0.054856994,-0.248527428,0.144353946,,0.022307858,6.051546392,,-0.055638504,0.075737705,-0.356751191,0.016816143,-0.327915194,-0.467897271,,0.383848455,1.699619772,0.593767641,-0.026164225,-0.471712538,-0.114027496,,-0.586730694,,-0.296462302,,-0.207266415,0.330708661,6.051546392,-0.083359014,-0.002501,-0.312134652
2015/2/6 0:00,0.03899185,-0.054254846,-0.248462098,0.150846582,,0.022307858,6.097938144,,-0.043362057,0.078688525,-0.344934998,0.003668977,-0.375971731,-0.469903692,,0.383848455,1.699619772,0.594807363,-0.026437594,-0.484221033,-0.113604769,,-0.544394355,,-0.258364015,,-0.202926406,0.325503356,6.097938144,-0.084386235,-0.014149604,-0.311473823
