DATE,AG,AL,C,CU,J,JM,L,M,MA,NI,P,PB,PP,PVC,Y,ZC
2009/10/4,-0.15523,2.132887,,0.890587,,,,,,1.246041,,0.916635,,,,-0.35555
2009/10/5,-0.15616,2.133499,,0.890154,,,,,,1.253179,,0.916635,,,,-0.37691
2009/10/6,-0.15563,2.133599,,0.896429,,,,,,1.252844,,0.914758,,,,-0.37174
2009/10/7,-0.15003,2.101051,,0.91826,,,,,,1.188657,,0.965796,,,,-0.40462
2009/10/8,-0.14412,2.09618,,0.838565,,,,,,1.197177,,0.965796,,,,-0.41101
2009/10/9,-0.14248,2.078015,,0.833207,,,,,,1.209769,,1.002343,,,,-0.39749
2009/10/10,-0.14054,2.077567,,0.824955,,,,,,1.212422,,1.029284,,,,-0.42672
2009/10/11,-0.13592,2.077215,,0.822156,,,,,,1.21363,,1.034921,,,,-0.43085
2009/10/12,-0.13228,2.073045,,0.829554,,,,,,1.212975,,1.034524,,,,-0.45149
2009/10/13,-0.13377,2.071392,,0.837543,,,,,,1.209699,,1.034524,,,,-0.43936
2009/10/14,-0.13373,2.068817,,0.873676,,,,,,1.166951,,1.065252,,,,-0.42839
2009/10/15,-0.13421,2.058713,,0.860059,,,,,,1.181101,,1.070225,,,,-0.43444
2009/10/16,-0.1342,1.96698,,0.896314,,,,,,1.197237,,1.09275,,,,-0.43401
2009/10/17,-0.13054,1.95056,,0.860811,,,,,,1.203845,,1.115023,,,,-0.43685
2009/10/18,-0.12916,1.936758,,0.858716,,,,,,1.216222,,1.173748,,,,-0.42676
2009/10/19,-0.13123,1.936821,,0.854404,,,,,,1.218382,,1.171224,,,,-0.41875
2009/10/20,-0.12947,1.955412,,0.834428,,,,,,1.223026,,1.171645,,,,-0.40124
2009/10/21,-0.13432,1.956222,,0.856845,,,,,,1.231352,,1.215049,,,,-0.36664
2009/10/22,-0.13708,1.942682,,0.932132,,,,,,1.233463,,1.249129,,,,-0.36482
2009/10/23,-0.12569,1.940027,,0.928612,,,,,,1.226284,,1.330652,,,,-0.37473
2009/10/24,-0.12169,1.939072,,0.916116,,,,,,1.193308,,1.362319,,,,-0.36499
2009/10/25,-0.11988,1.947578,,0.888321,,,,,,1.182377,,1.394858,,,,-0.34567
2009/10/26,-0.11547,1.944508,,0.894102,,,,,,1.181105,,1.392103,,,,-0.28544
2009/10/27,-0.11969,1.943723,,0.90911,,,,,,1.186831,,1.387511,,,,-0.26686
2009/10/28,-0.10963,1.941366,,0.909463,,,,,,1.186682,,1.432319,,,,-0.27106
2009/10/29,-0.10339,1.940422,,0.912266,,,,,,1.203279,,1.481818,,,,-0.26213
2009/10/30,-0.10102,1.935488,,0.908186,,,,,,1.193773,,1.532423,,,,-0.21381
2009/10/31,-0.10069,1.906611,,0.860631,,,,,,1.200625,,1.597,,,,-0.22362
2009/11/1,-0.09895,1.904709,,0.813558,,,,,,1.206367,,1.673186,,,,-0.10458
2009/11/2,-0.12681,1.903255,,0.814258,,,,,,1.253445,,1.668039,,,,-0.09584
2009/11/3,-0.12909,1.90094,,0.822522,,,,,,1.250939,,1.669068,,,,-0.13317
2009/11/4,-0.11614,1.891329,,0.777316,,,,,,1.240693,,1.702492,,,,-0.12423
2009/11/5,-0.11744,1.885764,,0.778249,,,,,,1.235871,,1.739017,,,,-0.1529
2009/11/6,-0.10852,1.88706,,0.768505,,,,,,1.244925,,1.823529,,,,-0.13439
2009/11/7,-0.10852,1.877066,,0.736187,,,,,,1.247253,,1.862144,,,,-0.13813
2009/11/8,-0.10056,1.883436,,0.724148,,,,,,1.249818,,1.931092,,,,-0.14668
2009/11/9,-0.10401,1.882684,,0.744599,,,,,,1.271303,,1.936134,,,,-0.13862
2009/11/10,-0.1075,1.88082,,0.768131,,,,,,1.272756,,1.943417,,,,-0.10645
2009/11/11,-0.11482,1.867746,,0.750298,,,,,,1.27806,,1.976849,,,,-0.09874
2009/11/12,-0.11877,1.860614,,0.747379,,,,,,1.274187,,1.944816,,,,-0.1061
2009/11/13,-0.13602,1.849077,,0.728699,,,,,,1.264645,,1.952009,,,,-0.12894
2009/11/14,-0.13602,1.772788,,0.714638,,,,,,1.256732,,1.956959,,,,-0.13507
2009/11/15,-0.13602,1.772289,,0.706118,,,,,,1.205061,,1.99039,,,,-0.13999
2009/11/16,-0.1406,1.784607,,0.711948,,,,,,1.207271,,1.989825,,,,-0.17363
2009/11/17,-0.14079,1.814216,,0.756783,,,,,,1.224543,,1.993782,,,,-0.1763
2009/11/18,-0.13193,1.794896,,0.739129,,,,,,1.209534,,2.026735,,,,-0.17957
2009/11/19,-0.13191,1.801375,,0.73556,,,,,,1.195659,,2.173632,,,,-0.19219
2009/11/20,-0.13012,1.672381,,0.718004,,,,,,1.177009,,2.211527,,,,-0.20008
2009/11/21,-0.13002,1.6424,,0.706868,,,,,,1.163182,,2.257987,,,,-0.18708
2009/11/22,-0.13002,1.641268,,0.709893,,,,,,1.149529,,2.259952,,,,-0.19294
2009/11/23,-0.13015,1.640489,,0.721701,,,,,,1.144674,,2.259952,,,,-0.19477
2009/11/24,-0.13024,1.639421,,0.74656,,,,,,1.156035,,2.27684,,,,-0.18487
2009/11/25,-0.13307,1.64365,,0.761264,,,,,,1.140954,,2.315375,,,,-0.13093
2009/11/26,-0.13696,1.629367,,0.741836,,,,,,1.137119,,2.335971,,,,-0.16829
2009/11/27,-0.13225,1.632415,,0.756021,,,,,,1.152937,,2.352259,,,,-0.12488
2009/11/28,-0.13225,1.570691,,0.743802,,,,,,1.141502,,2.331917,,,,-0.10397
2009/11/29,-0.13218,1.561689,,0.729137,,,,,,1.129988,,2.29988,,,,-0.09774
2009/11/30,-0.13214,1.562264,,0.746117,,,,,,1.158287,,2.313702,,,,-0.11663
2009/12/1,-0.13259,1.562589,,0.758042,,,,,,1.211206,,2.328125,,,,-0.12133
2009/12/2,-0.13262,1.540455,,0.773201,,,,,,1.206958,,2.331731,,,,-0.11074
2009/12/3,-0.13344,1.538742,,0.770629,,,,,,1.211425,,2.326762,,,,-0.09455
2009/12/4,-0.13342,1.52676,,0.773173,,,,,,1.22612,,2.247818,,,,-0.08898
2009/12/5,-0.13337,1.499592,,0.773453,,,,,,1.198356,,2.261098,,,,-0.09276
2009/12/6,-0.13693,1.489434,,0.749933,,,,,,1.205283,,2.236522,,,,-0.11271
2009/12/7,-0.13728,1.487994,,0.775056,,,,,,1.206673,,2.254493,,,,-0.13798
2009/12/8,-0.13981,1.489676,,0.778588,,,,,,1.210936,,2.263188,,,,-0.1419
2009/12/9,-0.1365,1.47826,,0.777886,,,,,,1.196141,,2.238643,,,,-0.12426
2009/12/10,-0.1306,1.475311,,0.77316,,,,,,1.176492,,2.246828,,,,-0.11636
2009/12/11,-0.12549,1.454449,,0.783518,,,,,,1.187477,,2.216771,,,,-0.11648
2009/12/12,-0.12065,1.445462,,0.786778,,,,,,1.110227,,2.200341,,,,-0.11982
2009/12/13,-0.12065,1.426035,,0.758783,,,,,,1.092122,,2.214937,,,,-0.15308
2009/12/14,-0.13407,1.428547,,0.759873,,,,,,1.105295,,2.213797,,,,-0.17722
2009/12/15,-0.13737,1.439944,,0.788139,,,,,,1.107722,,2.213797,,,,-0.15129
2009/12/16,-0.12802,1.446609,,0.766642,,,,,,1.099502,,2.219443,,,,-0.15247
2009/12/17,-0.12935,1.440791,,0.71943,,,,,,1.108171,,2.218254,,,,-0.15023
2009/12/18,-0.13209,1.331597,,0.694316,,,,,,1.099177,,2.233087,,,,-0.12062
2009/12/19,-0.1284,1.308781,,0.691249,,,,,,1.035456,,2.242303,,,,-0.08595
2009/12/20,-0.12753,1.216449,,0.693591,,,,,,0.999596,,2.229415,,,,-0.04812
2009/12/21,-0.12064,1.214655,,0.690272,,,,,,1.027073,,2.247587,,,,-0.03178
2009/12/22,-0.12027,1.213018,,0.694643,,,,,,1.028608,,2.252129,,,,-0.02121
2009/12/23,-0.12105,1.176596,,0.662673,,,,,,0.997771,,2.265572,,,,-0.06714
2009/12/24,-0.12099,1.145618,,0.655239,,,,,,0.992782,,2.240314,,,,-0.10212
2009/12/25,-0.12099,1.129377,,0.639831,,,,,,0.962906,,2.23668,,,,-0.08495
2009/12/26,-0.12099,1.129785,,0.640605,,,,,,0.962906,,2.23668,,,,-0.0684
2009/12/27,-0.121,1.129785,,0.629564,,,,,,0.962906,,2.23668,,,,-0.02373
2009/12/28,-0.11821,1.130084,,0.62864,,,,,,0.962906,,2.23668,,,,-0.02343
2009/12/29,-0.11749,1.128453,,0.631956,,,,,,0.96932,,2.257992,,,,0.012098
2009/12/30,-0.12172,1.12848,,0.660605,,,,,,0.982689,,2.277061,,,,0.074533
2009/12/31,-0.12035,1.083261,,0.654843,,,,,,1.027797,,2.23043,,,,0.10678
2010/1/1,-0.1194,1.085507,,0.654026,,,,,,1.027797,,2.23043,,,,0.101999
2010/1/2,-0.1194,1.085507,,0.654026,,,,,,1.027797,,2.23043,,,,0.125512
2010/1/3,-0.1194,1.053869,,0.640103,,,,,,1.004643,,2.24474,,,,0.177938
2010/1/4,-0.11947,1.052446,,0.644188,,,,,,1.009896,,2.250831,,,,0.218302
2010/1/5,-0.11896,1.052644,,0.653368,,,,,,1.009896,,2.25969,,,,0.22325
2010/1/6,-0.11266,1.051713,,0.654646,,,,,,1.006995,,2.27464,,,,0.266282
2010/1/7,-0.11852,1.043041,,0.648651,,,,,,1.013617,,2.3311,,,,0.240862
2010/1/8,-0.12147,1.032197,,0.621956,,,,,,1.014675,,2.360517,,,,0.291509
2010/1/9,-0.12117,1.010946,,0.59508,,,,,,1.017436,,2.349215,,,,0.307295
2010/1/10,-0.12361,1.003813,,0.57246,,,,,,1.022826,,2.317601,,,,0.369083
2010/1/11,-0.12676,1.002915,,0.585039,,,,,,1.033132,,2.333703,,,,0.346093
2010/1/12,-0.12914,1.00148,,0.589916,,,,,,1.032293,,2.334814,,,,0.340507
2010/1/13,-0.12651,0.987242,,0.582424,,,,,,1.03006,,2.3164,,,,0.281436
2010/1/14,-0.12663,0.978543,,0.565479,,,,,,1.050179,,2.278081,,,,0.21431
2010/1/15,-0.11368,0.96738,,0.540515,,,,,,1.05942,,2.266522,,,,0.171988
2010/1/16,-0.11203,0.941441,,0.517078,,,,,,1.056597,,2.28074,,,,0.14297
2010/1/17,-0.1047,0.936681,,0.487066,,,,,,1.058007,,2.291485,,,,0.151909
2010/1/18,-0.1047,0.946123,,0.489342,,,,,,1.053815,,2.304585,,,,0.154967
2010/1/19,-0.10382,0.963868,,0.49677,,,,,,1.053282,,2.306223,,,,0.190543
2010/1/20,-0.09831,0.921796,,0.484752,,,,,,1.041464,,2.342669,,,,0.250055
2010/1/21,-0.09762,0.917806,,0.455579,,,,,,1.04422,,2.081992,,,,0.259598
2010/1/22,-0.08722,0.851625,,0.427471,,,,,,1.030101,,2.092695,,,,0.229782
2010/1/23,-0.08502,0.828427,,0.412586,,,,,,1.032694,,2.072573,,,,0.08736
2010/1/24,-0.08502,0.828855,,0.412586,,,,,,1.032694,,2.072573,,,,0.111263
2010/1/25,-0.08841,0.827133,,0.408142,,,,,,1.039158,,2.077077,,,,0.024598
2010/1/26,-0.09178,0.825858,,0.409147,,,,,,1.036678,,2.084084,,,,0.027937
2010/1/27,-0.09126,0.824133,,0.422451,,,,,,1.050658,,2.118619,,,,-0.0093
2010/1/28,-0.09441,0.822403,,0.424723,,,,,,1.048328,,2.125626,,,,0.003073
2010/1/29,-0.09551,0.819085,,0.425104,,,,,,1.064487,,2.149149,,,,-0.02375
2010/1/30,-0.09782,0.819085,,0.425104,,,,,,1.064487,,2.149149,,,,-0.04282
2010/1/31,-0.09745,0.736979,,0.24164,,,,,,0.969032,,1.981991,,,,-0.05774
2010/2/1,-0.0966,0.736203,,0.244389,,,,,,0.98172,,1.985782,,,,-0.08577
2010/2/2,-0.0967,0.734334,,0.241401,,,,,,0.981219,,1.990047,,,,-0.11695
2010/2/3,-0.08636,0.727557,,0.240893,,,,,,0.970958,,1.941806,,,,-0.12677
2010/2/4,-0.08945,0.708189,,0.230615,,,,,,0.977021,,1.923682,,,,-0.18225
2010/2/5,-0.11083,0.705731,,0.225324,,,,,,0.981635,,1.927449,,,,-0.18673
2010/2/6,-0.11083,0.692817,,0.216857,,,,,,0.979796,,1.879545,,,,-0.2081
2010/2/7,-0.10594,0.687852,,0.211973,,,,,,0.947128,,1.867813,,,,-0.21806
2010/2/8,-0.10144,0.685478,,0.210297,,,,,,0.948181,,1.85876,,,,-0.23128
2010/2/9,-0.10467,0.682776,,0.210177,,,,,,0.944811,,1.85876,,,,-0.22264
2010/2/10,-0.11345,0.682778,,0.20564,,,,,,0.914816,,1.864091,,,,-0.22996
2010/2/11,-0.10777,0.672115,,0.196493,,,,,,0.905829,,1.879326,,,,-0.22425
2010/2/12,-0.12847,0.662593,,0.194092,,,,,,0.877008,,1.902917,,,,-0.22377
2010/2/13,-0.12213,0.656359,,0.193402,,,,,,0.864823,,1.865047,,,,-0.18216
2010/2/14,-0.12213,0.654145,,0.187175,,,,,,0.852297,,1.834446,,,,-0.13746
2010/2/15,-0.12213,0.652195,,0.189558,,,,,,0.848066,,1.834001,,,,-0.12997
2010/2/16,-0.12563,0.664625,,0.190926,,,,,,0.845513,,1.839786,,,,-0.10946
2010/2/17,-0.13058,0.661537,,0.175535,,,,,,0.819407,,1.854343,,,,-0.097
2010/2/18,-0.12598,0.65245,,0.16813,,,,,,0.800752,,1.865445,,,,-0.06789
2010/2/19,-0.13239,0.576608,,0.168924,,,,,,0.787461,,1.871864,,,,-0.15194
2010/2/20,-0.13233,0.561656,,0.168552,,,,,,0.771661,,1.879605,,,,-0.06782
2010/2/21,-0.13233,0.548737,,0.138659,,,,,,0.758062,,1.840053,,,,-0.05657
2010/2/22,-0.1275,0.546294,,0.137751,,,,,,0.746582,,1.846256,,,,-0.04784
2010/2/23,-0.12382,0.545311,,0.135581,,,,,,0.73265,,1.848028,,,,-0.07144
2010/2/24,-0.12259,0.538416,,0.134589,,,,,,0.701905,,1.854185,,,,-0.04736
2010/2/25,-0.12813,0.530917,,0.127211,,,,,,0.683129,,1.813201,,,,0.022796
2010/2/26,-0.13186,0.524494,,0.126106,,,,,,0.670528,,1.818182,,,,0.013907
2010/2/27,-0.12975,0.516005,,0.131559,,,,,,0.664477,,1.77904,,,,0.086151
2010/2/28,-0.12252,0.512877,,0.136048,,,,,,0.653412,,1.728512,,,,0.03982
2010/3/1,-0.11403,0.511052,,0.139066,,,,,,0.659084,,1.763636,,,,0.058633
2010/3/2,-0.10917,0.511029,,0.144178,,,,,,0.655181,,1.772314,,,,0.056889
2010/3/3,-0.09889,0.500491,,0.153478,,,,,,0.643909,,1.777594,,,,0.094896
2010/3/4,-0.10416,0.489924,,0.153978,,,,,,0.626094,,1.776543,,,,0.112394
2010/3/5,-0.11329,0.483792,,0.162814,,,,,,0.620279,,1.845961,,,,0.13982
2010/3/6,-0.11326,0.482386,,0.164475,,,,,,0.61979,,1.855523,,,,0.145645
2010/3/7,-0.11237,0.479684,,0.172542,,,,,,0.620671,,1.830558,,,,0.178306
2010/3/8,-0.1173,0.478527,,0.176546,,,,,,0.614022,,1.839717,,,,0.187593
2010/3/9,-0.12075,0.476751,,0.17513,,,,,,0.610879,,1.836803,,,,0.21743
2010/3/10,-0.11137,0.473063,,0.184722,,,,,,0.602854,,1.830635,,,,0.245005
2010/3/11,-0.10636,0.466177,,0.197138,,,,,,0.601013,,1.838266,,,,0.239586
2010/3/12,-0.10148,0.466011,,0.22142,,,,,,0.589654,,1.859664,,,,0.245543
2010/3/13,-0.10233,0.464676,,0.214504,,,,,,0.591947,,1.883898,,,,0.296811
2010/3/14,-0.10233,0.432167,,0.229309,,,,,,0.593288,,1.887569,,,,0.298052
2010/3/15,-0.0632,0.431806,,0.236667,,,,,,0.589859,,1.892236,,,,0.289519
2010/3/16,-0.0657,0.441778,,0.230191,,,2.235294,,,0.587694,,1.890115,,,,0.324128
2010/3/17,-0.06305,0.446876,,0.225464,,,2.147059,,,0.583608,,1.880389,,,,0.326622
2010/3/18,-0.0575,0.463056,,0.217563,,,1.894958,,,0.57812,,1.886065,,,,0.380812
2010/3/19,-0.06336,0.433525,,0.211151,,,1.87395,,,0.557306,,1.833471,,,,0.355979
2010/3/20,-0.06329,0.430942,,0.220476,,,1.87395,,,0.549962,,1.845258,,,,0.353782
2010/3/21,-0.06576,0.430278,,0.200576,,,,,,0.552433,,1.846442,,,,0.41291
2010/3/22,-0.06731,0.42778,,0.195131,,,,,,0.552019,,1.852684,,,,0.405682
2010/3/23,-0.07245,0.425828,,0.193033,,,,,,0.548654,,1.860591,,,,0.374745
2010/3/24,-0.06824,0.422519,,0.185259,,,,,,0.551106,,1.915888,,,,0.364041
2010/3/25,-0.06434,0.423203,,0.190716,,,,,,0.530892,,1.917727,,,,0.427513
2010/3/26,-0.07638,0.420806,,0.189197,,,,,,0.498846,,1.870833,,,,0.461506
2010/3/27,-0.07638,0.420301,,0.188014,,,,,,0.483022,,1.840066,,,,0.482647
2010/3/28,-0.07661,0.416147,,0.193535,,,,,,0.470019,,1.840066,,,,0.51173
2010/3/29,-0.07622,0.414569,,0.190767,,,,,,0.474036,,1.877576,,,,0.507168
2010/3/30,-0.07489,0.423474,,0.190201,,,,,,0.471603,,1.897362,,,,0.517803
2010/3/31,-0.0702,0.419874,,0.191251,,,,,,0.460642,,1.852393,,,,0.523226
2010/4/1,-0.07614,0.422038,,0.192681,,,,,,0.476241,,1.842805,,,,0.5624
2010/4/2,-0.06286,0.419116,,0.19053,,,,,,0.462751,,1.861258,,,,0.566679
2010/4/3,-0.04627,0.41943,,0.178983,,,,,,0.46267,,1.868239,,,,0.598515
2010/4/4,-0.03017,0.419463,,0.179395,,,,,,0.46267,,1.868239,,,,0.635631
2010/4/5,-0.02833,0.419463,,0.179436,,,,,,0.46267,,1.868239,,,,0.630714
2010/4/6,-0.02511,0.417836,,0.185337,,,,,,0.46657,,1.866206,,,,0.623091
2010/4/7,-0.01197,0.421811,,0.190745,,,,,,0.460376,,1.877509,,,,0.66598
2010/4/8,-0.00129,0.407357,,0.200021,,,,,,0.456521,,1.900166,,,,0.730074
2010/4/9,-0.00361,0.392297,,0.196514,,,,,,0.456702,,1.887417,,,,0.758458
2010/4/10,-0.0082,0.390431,,0.212935,,,,,,0.459003,,1.893405,,,,0.673561
2010/4/11,-0.0082,0.390431,,0.213268,,,,,,0.459003,,1.893405,,,,0.631001
2010/4/12,-0.01101,0.389929,,0.217189,,,,,,0.453868,,1.882621,,,,0.623736
2010/4/13,-0.00457,0.388618,,0.221158,,,,,,0.447661,,1.879718,,,,0.619756
2010/4/14,-0.00421,0.388462,,0.236053,,,,,,0.441849,,1.993364,,,,0.629677
2010/4/15,-0.00075,0.348876,,0.260212,,,,,,0.431893,,1.96176,,,,0.598431
2010/4/16,-0.00065,0.348644,,0.294959,,,,,,0.436788,,1.983437,,,,0.505457
2010/4/17,0.002095,0.348259,,0.293767,,,,,,0.435642,,1.98591,,,,0.468075
2010/4/18,-0.00307,0.345438,,0.307369,,,,,,0.434988,,1.968686,,,,0.448959
2010/4/19,-0.00879,0.344136,,0.303893,,,,,,0.427701,,1.965801,,,,0.403057
2010/4/20,-0.01137,0.346632,,0.298418,,,,,,0.422692,,1.960033,,,,0.411301
2010/4/21,-0.00901,0.349614,,0.323216,,,,,,0.406213,,1.923705,,,,0.329306
2010/4/22,-0.00918,0.354394,,0.334475,,,,,,0.38647,,1.822231,,,,0.289711
2010/4/23,-0.01493,0.349757,,0.354953,,,,,,0.36805,,1.82874,,,,0.264368
2010/4/24,-0.0109,0.345887,,0.382129,,,,,,0.365221,,1.822074,,,,0.277299
2010/4/25,-0.01079,0.340409,,0.415747,,,,,,0.37351,,1.504357,,,,0.303464
2010/4/26,-0.00963,0.338011,,0.421362,,,,,,0.365359,,1.50366,,,,0.212267
2010/4/27,-0.01237,0.336355,,0.420208,,,,,,0.362885,,1.506448,,,,0.245346
2010/4/28,-0.00877,0.331406,,0.430373,,,,,,0.373533,,1.515892,,,,0.230033
2010/4/29,-0.01051,0.321467,,0.443998,,,,,,0.37042,,1.525596,,,,0.212889
2010/4/30,-0.00037,0.304944,,0.463207,,,,,,0.269939,,1.538246,,,,0.224908
2010/5/1,-0.00035,0.304944,,0.463207,,,,,,0.269939,,1.538246,,,,0.227673
2010/5/2,-0.00541,0.296433,,0.504789,,,,,,0.272407,,1.500518,,,,0.229199
2010/5/3,-0.016,0.296433,,0.504789,,,,,,0.272407,,1.500518,,,,0.190471
2010/5/4,-0.01137,0.295961,,0.499995,,,,,,0.276505,,1.518147,,,,0.132359
2010/5/5,-0.00059,0.292864,,0.488623,,,,,,0.273563,,1.523678,,,,0.125601
2010/5/6,-0.01093,0.289181,,0.491863,,,,,,0.280898,,1.529066,,,,0.151419
2010/5/7,-0.00987,0.273388,,0.460852,,,,,,0.285045,,1.504791,,,,0.12408
2010/5/8,-0.00974,0.271748,,0.488005,,,,,,0.293233,,1.499658,,,,0.105165
2010/5/9,-0.00919,0.267198,,0.504616,,,,,,0.282113,,1.495397,,,,0.121611
2010/5/10,-0.01085,0.265783,,0.499269,,,,,,0.275372,,1.495056,,,,0.086394
2010/5/11,-0.01481,0.2648,,0.490382,,,,,,0.272771,,1.517218,,,,0.084136
2010/5/12,-0.01149,0.264296,,0.495207,,,,,,0.277701,,1.528386,,,,0.11182
2010/5/13,-0.02153,0.25875,,0.509054,,,,,,0.273711,,1.521798,,,,0.127723
2010/5/14,-0.01586,0.258447,,0.527215,,,,,,0.272571,,1.517687,,,,0.142166
2010/5/15,-0.02103,0.256095,,0.531174,,,,,,0.279931,,1.517687,,,,0.134814
2010/5/16,-0.02322,0.240336,,0.568884,,,,,,0.289269,,1.52628,,,,0.110975
2010/5/17,-0.02753,0.242651,,0.573174,,,,,,0.278325,,1.530717,,,,0.112274
2010/5/18,-0.00824,0.250859,,0.570407,,,,,,0.27005,,1.550171,,,,0.058473
2010/5/19,-0.02059,0.256327,,0.538702,,,,,,0.26447,,1.525533,,,,0.091007
2010/5/20,-0.01971,0.227198,,0.540649,,,2.937028,,,0.265056,,1.510252,,,,0.076903
2010/5/21,-0.02688,0.201481,,0.558171,,,2.885876,,,0.272116,,1.510424,,,,0.074068
2010/5/22,-0.02688,0.192577,,0.586632,,,2.885876,,,0.271768,,1.512959,,,,0.058426
2010/5/23,-0.03177,0.189184,,0.607335,,,2.885876,,,0.270934,,1.504529,,,,0.065104
2010/5/24,-0.02464,0.187058,,0.602116,,,2.898487,,,0.262352,,1.506541,,,,0.07944
2010/5/25,-0.01954,0.18677,,0.59754,,,2.898487,,,0.26115,,1.551157,,,,0.040025
2010/5/26,-0.02485,0.185889,,0.599028,,,2.994186,,,0.263008,,1.547132,,,,0.06794
2010/5/27,-0.01528,0.181855,,0.616434,,,,,,0.266342,,1.535286,,,,0.050011
2010/5/28,-0.00708,0.180619,,0.611544,,,,,,0.263769,,1.537949,,,,0.049629
2010/5/29,-0.0087,0.180619,,0.605665,,,,,,0.263769,,1.537949,,,,0.033404
2010/5/30,-0.00856,0.171958,,0.667483,,,,,,0.255179,,1.460943,,,,0.110758
2010/5/31,-0.00856,0.171797,,0.670172,,,,,,0.255179,,1.460943,,,,0.059065
2010/6/1,-0.0053,0.170306,,0.666069,,,,,,0.2542,,1.487734,,,,0.097978
2010/6/2,-0.00253,0.167518,,0.660258,,,,,,0.257259,,1.433998,,,,0.062983
2010/6/3,-0.02873,0.164012,,0.669598,,,,,,0.253256,,1.4025,,,,0.04164
2010/6/4,-0.02448,0.162024,,0.671509,,,,,,0.245711,,1.374575,,,,0.078799
2010/6/5,0.000376,0.164382,,0.686805,,,,,,0.250524,,1.364336,,,,0.128689
2010/6/6,-0.00485,0.163713,,0.699528,,,,,,0.250939,,1.364336,,,,0.137663
2010/6/7,-0.00098,0.161435,,0.689881,,,,,,0.24597,,1.373268,,,,0.135187
2010/6/8,-0.00028,0.158806,,0.684074,,,,,,0.246742,,1.368032,,,,0.090795
2010/6/9,-0.02589,0.146336,,0.68325,,,,,,0.242924,,1.378428,,,,0.115599
2010/6/10,-0.02334,0.14373,,0.681604,,,,,,0.234582,,1.365509,,,,0.090616
2010/6/11,-0.01587,0.142624,,0.674764,,,,,,0.22873,,1.361604,,,,0.10803
2010/6/12,-0.01495,0.142841,,0.670833,,,,,,0.231853,,1.358716,,,,0.09695
2010/6/13,-0.0159,0.14335,,0.68005,,,,,,0.228054,,1.347945,,,,0.101274
2010/6/14,-0.01944,0.140915,,0.677001,,,,,,0.223703,,1.350076,,,,0.141276
2010/6/15,-0.01437,0.14313,,0.672367,,,,,,0.213074,,1.345205,,,,0.110045
2010/6/16,0.007017,0.136487,,0.639538,,,,,,0.210544,,1.328576,,,,0.102375
2010/6/17,-0.00886,0.12331,,0.61021,,,,,,0.211291,,1.276767,,,,0.099301
2010/6/18,-0.00977,0.113954,,0.639769,,,,,,0.199767,,1.254157,,,,0.04967
2010/6/19,-0.01357,0.111383,,0.665319,,,,,,0.200033,,1.249481,,,,0.025466
2010/6/20,-0.00756,0.113101,,0.684914,,,,,,0.200633,,1.212121,,,,-0.01891
2010/6/21,-0.01191,0.111254,,0.681707,,,,,,0.191253,,1.207751,,,,-0.03562
2010/6/22,-0.02547,0.10814,,0.673362,,,,,,0.185648,,1.201632,,,,-0.05296
2010/6/23,-0.02619,0.111213,,0.685769,,,,,,0.178916,,1.190891,,,,-0.07813
2010/6/24,-0.02031,0.110444,,0.690316,,,,,,0.169271,,1.177503,,,,-0.08141
2010/6/25,-0.04069,0.109362,,0.697711,,,,,,0.162323,,1.155251,,,,-0.08523
2010/6/26,-0.0352,0.110854,,0.716876,,,,,,0.168906,,1.138165,,,,-0.09307
2010/6/27,-0.03464,0.105965,,0.724408,,,,,,0.159251,,1.131527,,,,-0.0909
2010/6/28,-0.03002,0.103768,,0.714507,,,,,,0.151872,,1.138583,,,,-0.09488
2010/6/29,-0.03739,0.102052,,0.706394,,,,,,0.141355,,1.139994,,,,-0.10072
2010/6/30,-0.03955,0.099434,,0.717843,,,,,,0.132906,,1.129484,,,,-0.09578
2010/7/1,-0.03028,0.091481,,0.719597,,,,,,0.132971,,1.122875,,,,-0.09976
2010/7/2,-0.02784,0.090585,,0.712533,,,,,,0.126259,,1.069831,,,,-0.06895
2010/7/3,-0.02784,0.090248,,0.721891,,,,,,0.126259,,1.056369,,,,-0.06704
2010/7/4,-0.02784,0.089484,,0.701094,,,,,,0.126259,,1.050811,,,,-0.07477
2010/7/5,-0.02784,0.087143,,0.691192,,,,,,0.117992,,1.05,,,,-0.08574
2010/7/6,-0.0338,0.085198,,0.680987,,,,,,0.114871,,1.047027,,,,-0.09471
2010/7/7,-0.03897,0.086134,,0.669696,,,,,,0.113759,,1.048004,,,,-0.08387
2010/7/8,-0.02401,0.08405,,0.686375,,,,,,0.109276,,1.041509,,,,-0.09783
2010/7/9,-0.02681,0.082884,,0.683047,,,,,,0.103187,,1.03362,,,,-0.09554
2010/7/10,-0.02211,0.082705,,0.702041,,,,,,0.100651,,1.028165,,,,-0.09385
2010/7/11,-0.03628,0.083173,,0.721354,,,,,,0.099748,,1.018959,,,,-0.07961
2010/7/12,-0.04742,0.081094,,0.715933,,,,,,0.09592,,1.019493,,,,-0.09426
2010/7/13,-0.04908,0.079348,0.321582,0.707097,,,,,,0.093405,,1.015487,,,,-0.09603
2010/7/14,-0.05216,0.065884,0.321582,0.702658,,,2.851301,,,0.093009,,1.013376,,,,-0.05055
2010/7/15,-0.05413,0.062276,0.321582,0.724686,,,2.153729,,,0.095974,,1.000533,,,,-0.06185
2010/7/16,-0.06466,0.040537,0.321582,0.694059,,,1.940397,,,0.095924,,0.997063,,,,-0.04612
